gene_id,experiment_id,log2fc,padj
CCNA_00224,quintero_wt-highK_vs_wt-lowK,0.0953285046985107,0.60372129554464
CCNA_00225,quintero_wt-highK_vs_wt-lowK,-0.107648328614956,0.794025982336223
CCNA_00226,quintero_wt-highK_vs_wt-lowK,0.424031221952845,0.151455395633958
CCNA_00227,quintero_wt-highK_vs_wt-lowK,0.37333821106509,0.0477936662936155
CCNA_00228,quintero_wt-highK_vs_wt-lowK,0.169506035697095,0.350959671386348
CCNA_00229,quintero_wt-highK_vs_wt-lowK,-0.141434334955,0.525332572700879
CCNA_00230,quintero_wt-highK_vs_wt-lowK,0.119548270682533,0.534633616098941
CCNA_00231,quintero_wt-highK_vs_wt-lowK,0.118522482165955,0.546401854265239
CCNA_00232,quintero_wt-highK_vs_wt-lowK,-0.201863534363657,0.300436525402303
CCNA_00233,quintero_wt-highK_vs_wt-lowK,-0.349974966299008,0.0377406813208537
CCNA_00234,quintero_wt-highK_vs_wt-lowK,-0.303853005550127,0.0794913129221153
CCNA_00235,quintero_wt-highK_vs_wt-lowK,-0.00713915429468369,0.981225880531218
CCNA_00236,quintero_wt-highK_vs_wt-lowK,0.0153380780359109,0.938727972838514
CCNA_00237,quintero_wt-highK_vs_wt-lowK,0.0935505693575806,0.621525831953402
CCNA_00238,quintero_wt-highK_vs_wt-lowK,0.362352303993935,0.0174017059901958
CCNA_00239,quintero_wt-highK_vs_wt-lowK,0.421886268312253,0.0350576674965614
CCNA_00240,quintero_wt-highK_vs_wt-lowK,0.131066847538648,0.552627875533959
CCNA_00241,quintero_wt-highK_vs_wt-lowK,0.0790984591439095,0.68906020905609
CCNA_03917,quintero_wt-highK_vs_wt-lowK,-0.379851605171826,0.039845099338625
CCNA_00243,quintero_wt-highK_vs_wt-lowK,0.693782890640935,8.19227120855742e-5
CCNA_00244,quintero_wt-highK_vs_wt-lowK,-0.580437701306057,0.0177093025447951
CCNA_00245,quintero_wt-highK_vs_wt-lowK,0.332389486817689,0.0884348837643725
CCNA_00246,quintero_wt-highK_vs_wt-lowK,-0.530664137960146,0.00185009736229748
CCNA_00247,quintero_wt-highK_vs_wt-lowK,-1.31572471000861,1.4672182100537301e-13
CCNA_00248,quintero_wt-highK_vs_wt-lowK,-1.3919823975967,3.05461661894442e-11
CCNA_00249,quintero_wt-highK_vs_wt-lowK,0.137544624485746,0.440862364287912
CCNA_00250,quintero_wt-highK_vs_wt-lowK,-0.368292806190281,0.015980447322007
CCNA_00251,quintero_wt-highK_vs_wt-lowK,0.150461338164852,0.449849882875323
CCNA_00252,quintero_wt-highK_vs_wt-lowK,-0.0650602533117134,0.721654972429337
CCNA_00253,quintero_wt-highK_vs_wt-lowK,0.843041713782682,1.4269759045824e-5
CCNA_00254,quintero_wt-highK_vs_wt-lowK,0.854367963136801,5.69048543440633e-6
CCNA_00255,quintero_wt-highK_vs_wt-lowK,0.566658157722129,0.00103664567386991
CCNA_00256,quintero_wt-highK_vs_wt-lowK,0.412230760653986,0.00963477091241861
CCNA_00257,quintero_wt-highK_vs_wt-lowK,0.682947799453372,6.95300000292581e-4
CCNA_00259,quintero_wt-highK_vs_wt-lowK,-0.401516787321193,0.0285558178037821
CCNA_00260,quintero_wt-highK_vs_wt-lowK,-0.0831182089069058,0.71705924230055
CCNA_00261,quintero_wt-highK_vs_wt-lowK,-0.994894062762575,1.01168454802931e-6
